ID,Room Num,Floor,Description,Wing,Department
5002,AET30035,3,WC,3RD FLOOR WEST WING,CLINICAL ADMIN WEST WING
5003,AET30036,3,WC,3RD FLOOR WEST WING,CLINICAL ADMIN WEST WING
5004,AET30037,3,RELATIVES STAY,3RD FLOOR WEST WING,CLINICAL ADMIN WEST WING
5005,AET30038,3,ENSUITE,3RD FLOOR WEST WING,WEST WING 3RD ZONAL HUB
5006,AET30039,3,OFFICE FINANCE MANAGER,3RD FLOOR WEST WING,CLINICAL ADMIN WEST WING
5007,AET30040,3,RISER CUPBOARD E/A/2/3,3RD FLOOR WEST WING,WARD 34
5008,AET30041,3,RISER CUPBOARD M/A/7/3,3RD FLOOR WEST WING,CLINICAL ADMIN WEST WING
5009,AET30042,3,RISER CUPBOARD E/A/1/3,3RD FLOOR WEST WING,WARD 35
5010,AEU30001,3,CORRIDOR,3RD FLOOR WEST WING,WEST WING 3RD ZONAL HUB
5011,AEU30002,3,RISER CUPBOARD M/A/8/3,3RD FLOOR WEST WING,WEST WING 3RD ZONAL HUB
5012,AEU30003,3,RISER CUPBOARD G/A/1/3,3RD FLOOR WEST WING,WEST WING 3RD ZONAL HUB
5013,AEU30004,3,RISER CUPBOARD A/A/1/3,3RD FLOOR WEST WING,WEST WING 3RD ZONAL HUB
5014,AEU30005,3,CUPBOARD ELECTRIC,3RD FLOOR WEST WING,WEST WING 3RD ZONAL HUB
5015,AEU30006,3,RISER CUPBOARD G/B/1/3,3RD FLOOR WEST WING,WEST WING 3RD ZONAL HUB
5016,AEU30007,3,LARDER,3RD FLOOR WEST WING,WEST WING 3RD ZONAL HUB
5017,AEU30008,3,KITCHEN REGEN,3RD FLOOR WEST WING,WEST WING 3RD ZONAL HUB
5018,AEU30009,3,RISER CUPBOARD E/B/3/3,3RD FLOOR WEST WING,WEST WING 3RD ZONAL HUB
5019,AEU30010,3,RISER CUPBOARD G/B/2/3,3RD FLOOR WEST WING,WEST WING 3RD ZONAL HUB
5020,AEU30011,3,RISER CUPBOARD M/B/1/3,3RD FLOOR WEST WING,WEST WING 3RD ZONAL HUB
5021,AEU30012,3,RISER CUPBOARD M/B/2/3,3RD FLOOR WEST WING,WEST WING 3RD ZONAL HUB
5022,AEU30013,3,CUPBOARD CLEANER,3RD FLOOR WEST WING,WEST WING 3RD ZONAL HUB
5023,AEU30014,3,DIRTY HOLD,3RD FLOOR WEST WING,WEST WING 3RD ZONAL HUB
5024,AEU30015,3,FM OPERATIVES HUB,3RD FLOOR WEST WING,WEST WING 3RD ZONAL HUB
5025,AEU30016,3,CHANGING ROOM FEMALE,3RD FLOOR WEST WING,WEST WING 3RD ZONAL HUB
5026,AEU30017,3,UNIFORMS,3RD FLOOR WEST WING,WEST WING 3RD ZONAL HUB
5027,AEU30018,3,CHANGING ROOM MALE,3RD FLOOR WEST WING,WEST WING 3RD ZONAL HUB
5028,AEU30019,3,CUPBOARD CLEANER,3RD FLOOR WEST WING,WEST WING 3RD ZONAL HUB
5029,AEU30020,3,LOBBY LIFT,3RD FLOOR WEST WING,WEST WING 3RD ZONAL HUB
5030,AEU30021,3,STORE WARD EQUIPMENT,3RD FLOOR WEST WING,WEST WING 3RD ZONAL HUB
5031,AEU30022,3,LOBBY LIFT,3RD FLOOR WEST WING,WEST WING 3RD ZONAL HUB
5032,AEU30023,3,STAFF REST ROOM,3RD FLOOR WEST WING,WEST WING 3RD ZONAL HUB
5033,AEU30024,3,LINEN,3RD FLOOR WEST WING,WEST WING 3RD ZONAL HUB
5034,AEU30025,3,RISER CUPBOARD M/A/9/3,3RD FLOOR WEST WING,WEST WING 3RD ZONAL HUB
5035,AEU30026,3,DISABLED SHOWER,3RD FLOOR WEST WING,WEST WING 3RD ZONAL HUB
5036,AEU30027,3,WC,3RD FLOOR WEST WING,WEST WING 3RD ZONAL HUB
5037,AEU30028,3,DISABLED SHOWER,3RD FLOOR WEST WING,WEST WING 3RD ZONAL HUB
5038,AEU30029,3,WC,3RD FLOOR WEST WING,WEST WING 3RD ZONAL HUB
5039,AEV10001,1,SECRETARIAL SUPPORT,1ST FLOOR ROTUNDA,ROTUNDA
5040,AEV10002,1,OFFICE,1ST FLOOR ROTUNDA,ROTUNDA
5041,AEV10003,1,MRI OFFICE,1ST FLOOR ROTUNDA,ROTUNDA
5042,AEV10004,1,MRI OFFICE,1ST FLOOR ROTUNDA,ROTUNDA
5043,AEV10005,1,OFFICE,1ST FLOOR ROTUNDA,ROTUNDA
5044,AEV10006,1,OFFICE,1ST FLOOR ROTUNDA,ROTUNDA
5045,AEV10007,1,OFFICE,1ST FLOOR ROTUNDA,ROTUNDA
5046,AEV10008,1,WC,1ST FLOOR ROTUNDA,ROTUNDA
5047,AEV10009,1,BEVERAGE BAY,1ST FLOOR ROTUNDA,ROTUNDA
5048,AEV10010,1,WC,1ST FLOOR ROTUNDA,ROTUNDA
5049,AEV10011,1,CLEANER,1ST FLOOR ROTUNDA,ROTUNDA
5050,AEV10012,1,OFFICE,1ST FLOOR ROTUNDA,ROTUNDA
5051,AEV10013,1,OFFICE,1ST FLOOR ROTUNDA,ROTUNDA
5052,AEV10014,1,OFFICE,1ST FLOOR ROTUNDA,ROTUNDA
5053,AEV10015,1,OFFICE,1ST FLOOR ROTUNDA,ROTUNDA
5054,AEV10016,1,OFFICE,1ST FLOOR ROTUNDA,ROTUNDA
5055,AEV10017,1,OFFICE,1ST FLOOR ROTUNDA,ROTUNDA
5056,AEV10018,1,OFFICE,1ST FLOOR ROTUNDA,ROTUNDA
5057,AEV10019,1,CUPBOARD ELECTRIC,1ST FLOOR ROTUNDA,ROTUNDA
5058,AEV10020,1,PUBLIC WC,1ST FLOOR ROTUNDA,ROTUNDA
5059,AEV10021,1,LOBBY,1ST FLOOR ROTUNDA,ROTUNDA
5060,AEV10022,1,PUBLIC WC,1ST FLOOR ROTUNDA,ROTUNDA
5061,AEV10023,1,DUCT,1ST FLOOR ROTUNDA,ROTUNDA
5062,AEW10001,1,BLOOD / GAS,1ST FLOOR EAST WING,CARDIAC CRITICAL CARE
5063,AEW10002,1,CORRIDOR,1ST FLOOR EAST WING,CARDIAC CRITICAL CARE
5064,AEW10003,1,4 BED BAY,1ST FLOOR EAST WING,CARDIAC CRITICAL CARE
5065,AEW10004,1,4 BED BAY,1ST FLOOR EAST WING,CARDIAC CRITICAL CARE
5066,AEW10005,1,4 BED BAY,1ST FLOOR EAST WING,CARDIAC CRITICAL CARE
5067,AEW10006,1,WC,1ST FLOOR EAST WING,CARDIAC CRITICAL CARE
5068,AEW10007,1,CUPBOARD ELECTRIC,1ST FLOOR EAST WING,CARDIAC CRITICAL CARE
5069,AEW10008,1,CORRIDOR,1ST FLOOR EAST WING,CARDIAC CRITICAL CARE
5070,AEW10009,1,INTERVIEW,1ST FLOOR EAST WING,CARDIAC CRITICAL CARE
5071,AEW10010,1,SUB WAIT,1ST FLOOR EAST WING,CARDIAC CRITICAL CARE
5072,AEW10011,1,RELATIVES ROOM,1ST FLOOR EAST WING,CARDIAC CRITICAL CARE
5073,AEW10012,1,CLEANER,1ST FLOOR EAST WING,CARDIAC CRITICAL CARE
5074,AEW10013,1,WC,1ST FLOOR EAST WING,CARDIAC CRITICAL CARE
5075,AEW10014,1,ECHO & EXERCISE ROOM,1ST FLOOR EAST WING,CARDIAC CRITICAL CARE
5076,AEW10015,1,CLEAN STORE,1ST FLOOR EAST WING,CARDIAC CRITICAL CARE
5077,AEW10016,1,PANTRY,1ST FLOOR EAST WING,CARDIAC CRITICAL CARE
5078,AEW10017,1,CORRIDOR,1ST FLOOR EAST WING,CARDIAC CRITICAL CARE
5079,AEW10018,1,CUPBOARD ELECTRIC,1ST FLOOR EAST WING,CARDIAC CRITICAL CARE
5080,AEW10019,1,OFFICE DOCTORS,1ST FLOOR EAST WING,CARDIAC CRITICAL CARE
5081,AEW10020,1,SISTERS OFFICE,1ST FLOOR EAST WING,CARDIAC CRITICAL CARE
5082,AEW10021,1,SLUICE,1ST FLOOR EAST WING,CARDIAC CRITICAL CARE
5083,AEW10022,1,MOBILE X-RAY,1ST FLOOR EAST WING,CARDIAC CRITICAL CARE
5084,AEW10023,1,2 BED BAY,1ST FLOOR EAST WING,CARDIAC CRITICAL CARE
5085,AEW10024,1,CARD. CRIT CARE MAIN RECEPTION,1ST FLOOR EAST WING,CARDIAC CRITICAL CARE
5086,AEW10025,1,1 BED BAY,1ST FLOOR EAST WING,CARDIAC CRITICAL CARE
5087,AEW10026,1,1 BED BAY,1ST FLOOR EAST WING,CARDIAC CRITICAL CARE
5088,AEW10027,1,STAFF BASE,1ST FLOOR EAST WING,CARDIAC CRITICAL CARE
5089,AEW10028,1,4 BED BAY,1ST FLOOR EAST WING,CARDIAC CRITICAL CARE
5090,AEW10029,1,1 BED BAY,1ST FLOOR EAST WING,CARDIAC CRITICAL CARE
5091,AEW10030,1,1 BED BAY,1ST FLOOR EAST WING,CARDIAC CRITICAL CARE
5092,AEW10031,1,CLEAN UTILITY,1ST FLOOR EAST WING,CARDIAC CRITICAL CARE
5093,AEW10032,1,DIRTY UTILITY,1ST FLOOR EAST WING,CARDIAC CRITICAL CARE
5094,AEW10033,1,ROOM ADJACENT TO LIFTS 4/5,1ST FLOOR EAST WING,
5095,AEX10001,1,KITCHEN,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5096,AEX10002,1,STAFF REST,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5097,AEX10004,1,CORRIDOR,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5098,AEX10005,1,CHANGE MALE,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5099,AEX10006,1,WC/SHOWER MALE STAFF,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5100,AEX10007,1,CHANGE FEMALE,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5101,AEX10008,1,WC/SHOWER FEMALE STAFF,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5102,AEX10009,1,CUPBOARD ELECTRIC,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5103,AEX10010,1,IT ROOM,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5104,AEX10011,1,OFFICE,1ST FLOOR CENTRAL,PAEDIATRIC EMERGENCY DEPT
5105,AEX10012,1,WC,1ST FLOOR CENTRAL,PAEDIATRIC EMERGENCY DEPT
5106,AEX10013,1,WC,1ST FLOOR CENTRAL,PAEDIATRIC EMERGENCY DEPT
5107,AEX10014,1,CUPBOARD ELECTRIC,1ST FLOOR CENTRAL,PAEDIATRIC EMERGENCY DEPT
5108,AEX10015,1,CLEANER,1ST FLOOR CENTRAL,PAEDIATRIC EMERGENCY DEPT
5109,AEX10016,1,LINEN,1ST FLOOR CENTRAL,PAEDIATRIC EMERGENCY DEPT
5110,AEX10017,1,DIRTY HOLD,1ST FLOOR CENTRAL,PAEDIATRIC EMERGENCY DEPT
5111,AEX10018,1,MAJOR TREATMENT,1ST FLOOR CENTRAL,PAEDIATRIC EMERGENCY DEPT
5112,AEX10019,1,MAJOR TREATMENT,1ST FLOOR CENTRAL,PAEDIATRIC EMERGENCY DEPT
5113,AEX10020,1,TREATMENT,1ST FLOOR CENTRAL,PAEDIATRIC EMERGENCY DEPT
5114,AEX10021,1,TREATMENT,1ST FLOOR CENTRAL,PAEDIATRIC EMERGENCY DEPT
5115,AEX10022,1,TREATMENT,1ST FLOOR CENTRAL,PAEDIATRIC EMERGENCY DEPT
5116,AEX10023,1,TREATMENT,1ST FLOOR CENTRAL,PAEDIATRIC EMERGENCY DEPT
5117,AEX10024,1,LINEN,1ST FLOOR CENTRAL,PAEDIATRIC EMERGENCY DEPT
5118,AEX10025,1,CORRIDOR,1ST FLOOR CENTRAL,PAEDIATRIC EMERGENCY DEPT
5119,AEX10026,1,CORRIDOR,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5120,AEX10027,1,MAJOR TREATMENT,1ST FLOOR CENTRAL,PAEDIATRIC EMERGENCY DEPT
5121,AEX10028,1,INFORMAL ASSES,1ST FLOOR CENTRAL,PAEDIATRIC EMERGENCY DEPT
5122,AEX10029,1,WC/SHOWER,1ST FLOOR CENTRAL,PAEDIATRIC EMERGENCY DEPT
5123,AEX10030,1,6 BED BAY,1ST FLOOR CENTRAL,PAEDIATRIC EMERGENCY DEPT
5124,AEX10031,1,STAFF BASE,1ST FLOOR CENTRAL,PAEDIATRIC EMERGENCY DEPT
5125,AEX10032,1,SUB WAIT,1ST FLOOR CENTRAL,PAEDIATRIC EMERGENCY DEPT
5126,AEX10033,1,TREATMENT,1ST FLOOR CENTRAL,PAEDIATRIC EMERGENCY DEPT
5127,AEX10034,1,DIRTY UTILITY,1ST FLOOR CENTRAL,PAEDIATRIC EMERGENCY DEPT
5128,AEX10035,1,CLEAN UTILITY,1ST FLOOR CENTRAL,PAEDIATRIC EMERGENCY DEPT
5129,AEX10036,1,PANTRY,1ST FLOOR CENTRAL,PAEDIATRIC EMERGENCY DEPT
5130,AEX10037,1,TRIAGE,1ST FLOOR CENTRAL,PAEDIATRIC EMERGENCY DEPT
5131,AEX10038,1,RECEPTION,1ST FLOOR CENTRAL,PAEDIATRIC EMERGENCY DEPT
5132,AEX10039,1,PAED SUB WAIT,1ST FLOOR CENTRAL,PAEDIATRIC EMERGENCY DEPT
5133,AEX10040,1,CORRIDOR,1ST FLOOR CENTRAL,PAEDIATRIC EMERGENCY DEPT
5134,AEX10041,1,LOBBY PAEDIATRIC,1ST FLOOR CENTRAL,PAEDIATRIC EMERGENCY DEPT
5135,AEX10042,1,FEED,1ST FLOOR CENTRAL,PAEDIATRIC EMERGENCY DEPT
5136,AEX10043,1,WC DISABLED,1ST FLOOR CENTRAL,PAEDIATRIC EMERGENCY DEPT
5137,AEX10044,1,CORRIDOR,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5138,AEX10045,1,LOBBY LIFT,1ST FLOOR CENTRAL,WARD 12
5139,AEX10046,1,RESUCITATION,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5140,AEX10047,1,CT CONTROL,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT IMAGING
5141,AEX10048,1,CT SCANNER,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT IMAGING
5142,AEX10049,1,WORKSTATION,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT IMAGING
5143,AEX10050,1,TROLLEY BAY,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT IMAGING
5144,AEX10051,1,PLASTER,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT IMAGING
5145,AEX10052,1,DIRTY UTILITY,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5146,AEX10053,1,CUBICLE,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5147,AEX10054,1,CUBICLE,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5148,AEX10055,1,CUBICLE,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5149,AEX10056,1,CUBICLE,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5150,AEX10057,1,X-RAY,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT IMAGING
5151,AEX10058,1,VIEW,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT IMAGING
5152,AEX10059,1,OFFICE,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT IMAGING
5153,AEX10060,1,X-RAY,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT IMAGING
5154,AEX10061,1,ED IMAGING MAIN RECEPTION,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT IMAGING
5155,AEX10062,1,CUBICLE,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT IMAGING
5156,AEX10063,1,WC,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT IMAGING
5157,AEX10064,1,CT PREP,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT IMAGING
5158,AEX10065,1,CORRIDOR,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT IMAGING
5159,AEX10066,1,CORRIDOR,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5160,AEX10067,1,SUB WAIT,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5161,AEX10068,1,ENT DENTAL,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5162,AEX10069,1,OPTH EXAM,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5163,AEX10070,1,LAYING UP ROOM,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5164,AEX10071,1,BEREAVEMENT ROOM,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5165,AEX10072,1,RELATIVES ROOM,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5166,AEX10073,1,LOBBY,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5167,AEX10074,1,STORE MAJOR INCIDENT,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5168,AEX10075,1,LOBBY,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5169,AEX10076,1,TREATMENT / HOSE DOWN,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5170,AEX10077,1,LOBBY DECONTAMINATION,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5171,AEX10078,1,STORE DECONTAMINATION,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5172,AEX10079,1,RECEPTION,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5173,AEX10080,1,CUPBOARD ELECTRIC,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5174,AEX10081,1,STORE,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5175,AEX10082,1,OFFICE A&E,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5176,AEX10083,1,TREATMENT,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5177,AEX10084,1,WC DISABLED,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5178,AEX10085,1,CORRIDOR,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5179,AEX10086,1,STORE,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5180,AEX10087,1,CLEANER,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5181,AEX10088,1,TREATMENT,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5182,AEX10089,1,DIRTY UTILITY,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5183,AEX10090,1,TREATMENT,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5184,AEX10091,1,TREATMENT,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5185,AEX10092,1,STORE BLOOD / GAS,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5186,AEX10093,1,C/E TREATMENT,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5187,AEX10094,1,TREATMENT,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5188,AEX10095,1,CORRIDOR,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5189,AEX10096,1,TREATMENT,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5190,AEX10097,1,TREATMENT,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5191,AEX10098,1,TREATMENT,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5192,AEX10099,1,TREATMENT,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5193,AEX10100,1,TREATMENT,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5194,AEX10101,1,TREATMENT,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5195,AEX10102,1,TREATMENT,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5196,AEX10103,1,TREATMENT,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5197,AEX10104,1,TREATMENT,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5198,AEX10105,1,TREATMENT,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5199,AEX10106,1,TREATMENT,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5200,AEX10107,1,CORRIDOR,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5201,AEX10108,1,CORRIDOR,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5202,AEX10109,1,SUPPLIES,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5203,AEX10110,1,STAFF BASE,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5204,AEX10111,1,STAFF BASE,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5205,AEX10112,1,TREATMENT,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5206,AEX10113,1,TREATMENT,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5207,AEX10114,1,TREATMENT,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5208,AEX10115,1,TREATMENT,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5209,AEX10116,1,CUPBOARD ELECTRIC,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5210,AEX10117,1,LINEN,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5211,AEX10118,1,CORRIDOR,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5212,AEX10119,1,CORRIDOR,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5213,AEX10120,1,RISER CUPBOARD M/B/7/1,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5214,AEX10121,1,STUDENT REST,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5215,AEX10122,1,STORE,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5216,AEX10123,1,CORRIDOR,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5217,AEX10124,1,SEMINAR,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5218,AEX10125,1,SECRETARIES,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5219,AEX10126,1,CONSULTANTS,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5220,AEX10127,1,CONSULTANTS,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5221,AEX10128,1,CLEANER,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5222,AEX10129,1,WC STAFF,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5223,AEX10130,1,WC,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5224,AEX10131,1,EXAM / TREATMENT,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5225,AEX10132,1,EXAM / TREATMENT,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5226,AEX10133,1,TREATMENT,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5227,AEX10134,1,TREATMENT,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5228,AEX10135,1,TREATMENT,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5229,AEX10136,1,TREATMENT,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5230,AEX10137,1,TREATMENT,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5231,AEX10138,1,SUPPLIES,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5232,AEX10139,1,STAFF BASE,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5233,AEX10140,1,TREATMENT,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5234,AEX10141,1,TREATMENT,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5235,AEX10142,1,TREATMENT,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5236,AEX10143,1,DIRTY UTILITY,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5237,AEX10144,1,WC,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5238,AEX10145,1,CONSULTING ROOM,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5239,AEX10146,1,TREATMENT,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5240,AEX10147,1,SUB WAIT,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5241,AEX10148,1,CONSULTING ROOM,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5242,AEX10149,1,INTERVIEW,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5243,AEX10150,1,OFFICE GP,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5244,AEX10151,1,GP SITTING,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5245,AEX10152,1,RECEPTION PRIMARY CARE,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5246,AEX10153,1,MAIN RECEPTION,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5247,AEX10154,1,OFFICE,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5248,AEX10155,1,RECORDS,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5249,AEX10156,1,LOBBY EXTERNAL,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5250,AEX10157,1,MAIN WAIT,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5251,AEX10158,1,TRIAGE BAY,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5252,AEX10159,1,TRIAGE BAY,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5253,AEX10160,1,TREATMENT,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5254,AEX10161,1,TREATMENT,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5255,AEX10162,1,TREATMENT,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5256,AEX10163,1,TREATMENT,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5257,AEX10164,1,WC,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5258,AEX10165,1,WC,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5259,AEX10166,1,CUPBOARD ELECTRIC,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5260,AEX10167,1,POLICE,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5261,AEX10168,1,SECURITY,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5262,AEX10169,1,RELATIVES SITTING ROOM,1ST FLOOR CENTRAL,EMERGENCY DEPARTMENT
5263,AEY10001,1,4 BED BAY,1ST FLOOR CENTRAL,WARD 12
5264,AEY10002,1,WC/SHOWER,1ST FLOOR CENTRAL,WARD 12
5265,AEY10003,1,NURSE BASE,1ST FLOOR CENTRAL,WARD 12
5266,AEY10004,1,4 BED BAY,1ST FLOOR CENTRAL,WARD 12
5267,AEY10005,1,WC/SHOWER,1ST FLOOR CENTRAL,WARD 12
5268,AEY10006,1,CORRIDOR,1ST FLOOR CENTRAL,WARD 12
5269,AEY10007,1,4 BED BAY,1ST FLOOR CENTRAL,WARD 12
5270,AEY10008,1,WC/SHOWER,1ST FLOOR CENTRAL,WARD 12
5271,AEY10009,1,CLEAN UTILITY,1ST FLOOR CENTRAL,WARD 12
5272,AEY10010,1,4 BED BAY,1ST FLOOR CENTRAL,WARD 12
5273,AEY10011,1,WC/SHOWER,1ST FLOOR CENTRAL,WARD 12
5274,AEY10012,1,STORE EQUIPMENT,1ST FLOOR CENTRAL,WARD 12
5275,AEY10013,1,CUPBOARD ELECTRIC,1ST FLOOR CENTRAL,WARD 12
5276,AEY10014,1,WARD 12 MAIN RECEPTION,1ST FLOOR CENTRAL,WARD 12
5277,AEY10015,1,WARD CLERK,1ST FLOOR CENTRAL,WARD 12
